user_id,id,rating
62868,34104,7
62890,1884,4
62897,2605,10
63017,10080,10
63027,6610,6
63027,801,8
63048,431,9
63066,30015,7
63105,36383,5
63191,11933,7
63214,3728,7
63294,32281,10
63296,7463,10
63326,10163,4
63339,25389,9
63389,10030,9
63442,29067,10
63456,861,9
63618,30137,8
63667,1314,7
63667,4010,6
63691,30276,7
63734,30123,6
63749,40839,7
63751,5680,7
63793,5955,6
63811,19685,8
63826,21353,6
63828,257,7
63883,34934,6
63903,2832,6
63988,177,10
64006,34134,9
64028,2404,8
64091,1593,7
64178,16498,7
64192,1028,7
64243,2034,5
64270,28171,8
64285,11743,6
64370,543,6
64399,5109,3
64458,4037,6
64472,3572,5
64515,32901,7
64608,1526,7
64640,30187,7
64661,6637,8
64663,8408,8
64663,14027,7
64675,5630,8
64783,22865,8
64809,13161,6
64882,14817,6
64908,4192,8
64939,36456,7
64943,31914,4
64949,26055,8
64969,121,8
64996,339,6
65011,21507,7
65115,5914,6
65126,37475,9
65139,91,9
65175,6676,7
65250,38249,9
65255,10155,7
65334,32901,8
65338,35557,8
65347,528,8
65379,18139,9
65478,4028,7
65481,36474,10
65512,10521,8
65513,9756,7
65593,1535,9
65604,32951,9
65661,3218,5
65799,37126,7
65898,122,8
65909,18039,7
65961,38936,8
65971,20583,7
65972,33352,9
65991,39534,8
66035,9253,7
66124,269,9
66129,11597,8
66139,153,7
66225,31765,8
66272,1889,9
66336,10638,9
66386,10719,7
66407,2899,7
66407,24469,7
66407,227,7
66425,30895,7
66469,762,7
66474,245,7
66477,40262,7
66560,11981,9
66564,13377,7
66564,24439,7
66647,9253,8
66682,12531,10
66893,3092,10
66903,22039,7
66944,492,6
66967,22043,8
66982,15673,10
66984,987,5
67021,790,8
67033,40010,10
67068,7593,6
67144,1008,8
67168,2912,7
67212,1090,8
67254,38524,10
67272,11761,7
67294,969,8
67352,257,9
67438,19815,7
67448,20159,7
67510,11487,2
67535,11887,4
67566,40956,8
67693,5228,6
67693,3225,7
67715,15613,10
67733,24997,6
67738,384,9
67796,9253,9
67825,35363,6
67922,37744,6
67924,23283,9
67978,8302,6
68034,34096,1
68038,13367,7
68042,9949,6
68042,24765,7
68042,23787,4
68100,7081,9
68104,5680,9
68122,27821,8
68126,4898,9
68205,6802,8
68273,7311,8
68273,31845,8
68301,29067,6
68435,982,6
68443,38409,8
68514,5678,7
68528,6702,10
68546,10713,6
68631,31580,6
68661,2993,7
68682,5081,10
68707,5743,8
68797,873,4
68806,27775,8
68817,6945,9
68837,5530,8
68837,22147,8
68838,16934,7
68881,36864,7
68885,154,6
68991,31845,7
69044,1889,9
69191,35639,6
69192,8525,6
69267,27899,5
69273,1195,7
69292,790,9
69304,2001,9
69321,31933,7
69366,29803,8
69405,39030,6
69422,17725,6
69466,9515,7
69477,23289,10
69513,38000,8
69729,16904,8
69831,14811,4
69832,724,6
69857,5680,10
69921,31933,9
70008,2490,7
70243,6707,5
70314,4672,8
70332,40313,8
70409,33433,8
70438,38524,9
70492,27899,8
70492,21339,8
70561,37982,7
70630,11743,10
70638,23289,8
70641,24371,8
70651,3782,6
70752,37786,8
70782,32827,8
70823,11227,8
70830,30831,8
70846,10155,10
70857,40602,6
70881,13601,7
70895,35849,6
70915,9989,8
71010,3457,6
71055,9253,10
71056,9253,7
71070,35946,4
71105,40897,3
71217,47,8
71233,40337,10
71234,1811,7
71295,11757,5
71319,45,7
71367,16417,9
71433,8937,7
71439,22297,9
71636,430,8
71637,9515,1
71641,10568,8
71656,6951,7
71667,17729,1
71669,1726,8
71698,10379,10
71732,8557,8
71881,28805,8
71944,34240,9
72055,73,9
72119,38481,6
72125,1887,8
72137,469,6
72162,18679,7
72163,1698,8
72201,31988,8
72207,5220,9
72241,12883,8
72289,8769,8
72290,12113,8
72319,15487,10
72359,17641,8
72413,31754,8
72448,32937,10
72453,164,8
72471,10110,7
72478,5118,7
72513,27899,4
72563,2324,4
72607,9510,6
72642,934,9
72714,7113,6
72806,36903,6
72874,14813,6
72877,8516,6
72931,297,8
72947,38101,7
72963,23673,7
72984,32370,8
72998,5081,8
73017,523,8
73041,8525,8
73052,26443,7
73052,40815,9
73059,35835,6
73078,334,8
73142,14467,7
73151,31757,8
73223,7647,4
73259,20973,5
73290,13469,8
73333,668,4
73391,5244,7
73424,1430,10
73444,16397,10
73446,459,7
73560,670,4
73570,120,9
73597,19365,7
73645,6064,7
73709,15197,8
73786,13601,8
73819,28907,8
73849,2144,7
73887,164,9
73892,37510,9
73932,3588,9
73973,5630,10
73973,298,6
74082,590,8
74087,14813,8
74229,11617,8
74243,36296,9
74262,20431,8
74262,372,8
74340,376,8
74352,9367,8
74393,16035,8
74461,25183,7
74467,4618,8
74490,35338,8
74506,1117,8
74528,34933,7
74546,6007,7
74638,13535,6
74648,39741,7
74739,40075,7
74746,35946,7
74751,40056,9
74752,5945,2
74796,32281,10
74815,4654,9
74876,8516,8
74897,291,8
74901,12189,7
74904,20457,7
74924,23755,8
74925,33489,8
74928,5781,9
74937,13601,9
74945,32667,8
74958,28223,5
74998,20,10
75005,40815,5
75063,205,9
75074,594,6
75079,38993,10
75107,7791,10
75137,4181,8
75151,30276,7
75191,2251,9
75251,21563,8
75281,37349,8
75297,30694,6
75324,195,6
75425,2248,5
75537,9074,8
75607,34542,9
75610,9260,8
75657,589,10
75668,37998,7
75687,30458,6
75747,268,7
75758,16067,7
75761,14027,8
75844,10800,8
75871,36296,7
75900,6347,10
75932,22297,9
76001,2452,8
76018,849,8
76051,33487,8
76083,31704,8
76087,16782,8
76087,19815,8
76096,37184,6
76118,1535,8
76123,15,8
76124,7740,6
76148,14353,8
76151,19653,9
76195,74,10
76196,34497,7
76206,34428,8
76209,14355,6
76276,33209,7
76438,8516,8
76464,25183,6
76476,32182,8
76572,14813,8
76574,11843,8
76638,32,7
76649,16918,8
76670,39388,7
76705,18767,7
76720,26243,9
76761,18115,8
76815,37993,7
76836,11111,8
76880,16894,9
76989,29830,10
77116,2001,10
77186,10083,7
77217,5079,7
77217,3616,7
77229,4195,7
77305,35120,8
77365,6882,6
77412,9989,9
77470,37095,9
77487,45,8
77563,396,7
77592,22535,6
77699,4177,8
77714,47,8
77726,35073,9
77747,27775,10
77757,4654,3
77838,16662,10
77842,18677,9
77892,31859,7
77925,164,8
77935,7088,8
77960,1530,10
77993,17505,9
78095,23289,6
78108,30,7
78117,21881,5
78136,28999,10
78162,3702,7
78223,37171,8
78256,31722,8
78276,7724,7
78335,2016,4
78338,33506,7
78404,24439,7
78417,27989,8
78490,31173,7
78509,22319,7
78600,2603,4
78706,18397,10
78744,430,3
78762,41226,6
78821,28755,8
78940,31297,9
78980,17831,8
78997,37450,8
79067,12115,9
79121,918,8
79129,189,7
79213,6344,8
79227,37286,2
79244,1619,9
79245,905,8
79262,32899,8
79269,36475,6
79307,21881,8
79341,7079,8
79384,2273,9
79419,31636,7
79507,11135,6
79517,9617,10
79540,4970,8
79553,30885,8
79586,19369,5
79640,736,4
79654,8768,9
79655,23327,7
79750,3297,9
79773,10790,7
79785,33929,8
79791,1535,9
79809,974,6
79816,12175,7
79824,21177,8
79911,16123,9
79946,24591,9
79967,33203,7
80081,15005,8
80082,270,7
80109,1117,1
80116,995,9
80117,552,9
80135,578,7
80190,523,8
80195,2001,10
80267,16904,9
80335,6702,9
80361,10863,10
80439,455,10
80463,225,5
80520,41353,7
80538,4028,10
80567,20,8
80782,3231,5
80877,10202,7
80884,30503,8
80884,28907,8
80895,30016,9
80918,11371,9
80922,10620,5
80940,1735,10
81042,37259,8
81058,1699,9
81059,6171,9
81081,19221,8
81119,9055,6
81129,539,10
81160,167,9
81189,210,9
81333,7769,7
81350,37379,8
81388,29955,1
81409,18671,6
81441,82,9
81488,9919,8
81495,28979,8
81529,37999,8
81568,7338,10
81586,2724,6
81601,4382,8
81722,11079,7
81739,15927,8
81748,8476,7
81763,11111,8
81776,7311,10
81806,22789,6
81945,9745,8
81946,35072,10
81946,8068,10
82026,59,7
82039,39282,9
82101,4477,7
82101,239,7
82112,8142,8
82139,23289,8
82145,2418,9
82174,5177,6
82182,10519,6
82277,34973,7
82350,39314,6
82572,18677,7
82586,27775,7
82618,4280,8
82636,3972,7
82661,984,6
82717,2001,4
82737,1827,8
82790,16918,9
82790,8713,7
82792,23283,10
82837,30991,7
82893,35788,10
82959,31757,8
82970,2167,7
82992,12413,8
83040,10582,7
83068,32379,4
83098,31318,10
83130,11033,7
83179,440,4
83187,34542,6
83199,1565,3
83251,17074,8
83302,9617,8
83313,11701,6
83322,13655,6
83369,3927,10
83430,33091,7
83446,7593,9
83450,25567,6
83465,1576,7
83662,7222,10
83685,11597,10
83721,5680,8
83756,11771,10
83854,227,8
83875,14289,8
83887,39988,4
83907,4280,7
83921,32365,8
83999,8247,7
84009,5675,8
84044,1365,7
84177,23115,8
84177,27655,9
84200,29998,6
84328,6512,4
84350,270,7
84372,31859,8
84389,5909,6
84391,37779,8
84397,34280,6
84398,9756,9
84404,20,6
84422,1358,8
84433,28677,7
84470,5112,9
84496,30,7
84500,39575,8
84510,6904,6
84556,4722,8
84570,38555,8
84649,205,10
84658,10711,6
84680,25777,8
84699,8074,5
84701,6880,7
84706,25835,10
84715,11617,6
84817,8129,8
84897,12119,6
84914,32175,10
84914,2432,6
84915,1530,7
84933,32268,8
84955,22145,8
85001,13659,5
85014,430,8
85074,1098,8
85106,7329,2
85209,291,8
85249,10620,9
85367,4181,10
85416,10087,9
85434,37999,8
85448,22789,9
85449,4015,6
85475,419,3
85496,15771,8
85500,3572,10
85554,1099,8
85557,2890,9
85587,139,8
85597,14813,7
85639,24031,6
85670,6945,10
85683,2904,10
85745,5713,7
85764,5751,7
85777,24,6
85796,3901,8
85903,16498,9
85940,24913,6
86047,30694,6
86081,14837,8
86082,31181,10
86116,40064,6
86132,23321,9
86167,34542,9
86199,34823,3
86225,31964,9
86273,32282,7
86315,84,8
86330,12967,5
86489,29786,8
86494,8713,6
86583,587,7
86583,1609,6
86584,3457,7
86640,121,8
86753,12175,7
86842,17082,7
86905,37281,6
86910,2175,6
86934,14829,7
86957,14131,6
86995,1254,9
87034,22145,10
87080,1566,7
87081,3515,8
87146,11499,6
87171,10080,9
87188,23277,8
87225,2167,9
87249,37347,9
87282,39195,7
87310,40473,1
87332,30544,6
87336,34437,9
87348,39575,9
87411,32281,9
87476,12471,6
87534,23459,8
87541,6512,7
87606,3221,7
87652,23277,8
87654,15809,8
87672,28025,8
87729,2969,9
87733,33988,9
87747,28223,9
87778,11597,7
87783,73,8
87812,31051,9
87884,9969,8
87910,11757,4
87910,918,10
87932,12685,8
87952,4280,8
87981,33731,9
88035,2167,9
88056,20931,6
88057,905,6
88074,31757,10
88075,24765,8
88093,19221,5
88198,36943,3
88299,9919,6
88344,12175,9
88353,22135,9
88358,20,6
88404,232,5
88424,30727,9
88461,32281,9
88463,3901,7
88464,40591,8
88508,36688,5
88531,24075,5
88576,1861,9
88618,25777,8
88676,10521,8
88741,9107,9
88746,10213,6
88764,4581,8
88765,30567,6
88775,4155,7
88784,6746,8
88799,1439,7
88843,2167,9
88858,550,5
88908,2787,7
88933,38959,7
88958,23327,9
88983,10030,9
88989,2164,8
89002,39463,7
89105,936,2
89125,1727,6
89177,1279,9
89207,33478,10
89209,2159,8
89237,199,10
89254,199,8
89330,6547,9
89345,25879,9
89411,10521,9
89444,3901,10
89444,2926,9
89507,38524,10
89533,33241,5
89543,28297,7
89596,23273,7
89632,31722,5
89636,395,8
89641,10470,6
89673,22865,7
89714,25389,8
89739,9989,6
89744,15307,7
89765,2476,1
89929,37407,6
89939,9919,8
89952,6746,9
89965,40060,8
90110,8630,5
90145,5717,9
90198,11617,7
90218,18767,5
90264,11977,9
90350,19369,7
90416,40046,9
90432,11499,5
90466,18119,8
90744,30276,7
90761,4654,10
90775,24405,6
90775,28999,7
90779,275,6
90795,7054,5
90813,7593,7
90841,39195,8
90884,14741,10
90900,35413,8
90900,6127,7
90922,11843,9
90984,28121,7
91002,4719,3
91018,33352,10
91056,12175,8
91077,9919,8
91085,597,8
91095,19221,8
91124,1686,6
91132,831,6
91143,19163,7
91207,34626,8
91215,24405,6
91238,2952,8
91261,1361,2
91291,24997,5
91291,19111,8
91414,815,8
91416,21185,7
91422,23369,10
91449,13125,10
91476,1889,9
91484,40515,7
91531,2792,1
91576,21329,10
91576,2829,7
91692,38555,7
91728,4181,10
91734,114,10
91754,40591,9
91772,30901,6
91892,1889,9
92018,5152,7
92018,189,6
92051,9587,6
92057,11757,10
92067,31848,6
92085,16782,8
92106,1016,7
92144,40591,10
92186,30344,10
92189,437,8
92199,2752,7
92233,9774,7
92242,4280,8
92294,30458,7
92344,41930,8
92347,9314,7
92367,32937,9
92398,11266,6
92402,24833,9
92462,380,4
92481,30711,5
92484,28927,9
92489,31338,8
92610,16742,9
92636,34626,9
92637,10162,7
92663,846,9
92689,8074,5
92702,36896,9
92702,34914,9
92718,33478,4
92754,34933,6
92827,28677,8
92878,1535,8
92888,13469,7
92932,39195,7
92971,343,7
92983,5226,7
92989,11577,7
93040,2034,9
93043,326,7
93080,36010,5
93150,14741,7
93171,10647,6
93246,770,7
93268,11266,7
93289,28891,7
93319,30749,8
93489,27899,5
93496,1726,6
93533,849,8
93574,257,5
93617,1575,6
93639,433,9
93688,28851,10
93709,28999,10
93740,934,9
93740,6956,7
93783,33475,7
93812,27833,7
93812,3230,7
93839,286,10
93875,166,9
93904,11617,9
93905,15809,6
93943,1723,6
93957,20021,6
94020,3588,9
94022,431,9
94042,35120,8
94072,1211,8
94080,30307,8
94092,3323,6
94098,19163,9
94110,10589,7
94214,25283,6
94220,37259,7
94240,44,8
94252,22101,7
94348,18671,9
94352,12119,9
94369,14467,6
94377,28025,10
94387,14129,6
94394,32189,8
94409,6163,8
94437,40513,9
94511,35363,8
94718,40206,9
94824,205,10
94887,270,6
94917,25,8
94934,30,8
94935,19775,8
95011,6324,9
95052,37345,6
95259,39701,5
95293,1017,8
95341,5277,8
95372,6324,8
95396,21085,6
95403,576,7
95451,30898,7
95470,31953,9
95474,11433,7
95480,9760,6
95492,5391,4
95548,25777,9
95638,25777,5
95668,5958,9
95716,25183,10
95750,12115,8
95790,6351,10
95802,40591,9
95805,7593,7
95815,1257,9
95827,32281,10
95853,28851,9
95857,1530,7
95866,31722,7
95900,20057,7
95922,28851,10
96022,22145,7
96029,15751,8
96029,2775,6
96040,4224,8
96045,356,9
96097,205,9
96100,824,7
96102,14513,5
96135,33929,7
96169,14813,10
96195,14047,6
96229,37655,4
96330,6772,8
96345,16498,10
96399,18441,7
96456,30503,8
96527,813,7
96530,11737,6
96569,3785,9
96569,5764,8
96650,9062,10
96652,9062,5
96653,5231,5
96678,36726,6
96743,21273,8
96811,37569,7
96882,31771,8
96952,5365,8
96969,1813,8
97063,431,10
97101,22199,8
97107,781,10
97119,11597,8
97157,37126,8
97158,23273,5
97236,32214,5
97263,2001,6
97284,31181,8
97288,531,6
97322,31240,8
97380,6045,9
97396,10790,8
97402,13655,6
97464,14719,7
97501,6324,8
97518,32937,8
97525,23281,9
97567,25157,6
97571,5307,9
97742,1689,6
97836,849,10
97851,1494,6
97858,30276,7
97900,191,7
97901,22319,8
98010,2595,9
98116,466,6
98116,11741,9
98175,28297,7
98176,12355,8
98202,16498,8
98211,2432,8
98233,1709,6
98262,996,10
98262,63,7
98268,31240,8
98285,23273,7
98368,1691,8
98380,36688,5
98385,14283,6
98399,22123,4
98400,21877,6
98435,156,8
98474,523,7
98501,532,8
98666,21557,7
98689,813,10
98705,5681,9
98724,1118,10
98780,33095,9
98849,16782,7
98913,32189,8
98946,37086,7
99065,6746,9
99092,32870,9
99098,8086,8
99105,34350,7
99109,1130,9
99241,512,10
99241,1119,7
99261,13331,8
99271,20541,8
99283,18897,8
99393,15751,8
99425,7593,6
99461,5774,7
99471,4472,10
99481,14397,10
99496,3002,9
99520,27821,7
99613,189,8
99690,37956,2
99782,32380,6
99829,27601,10
99847,13599,6
99908,2236,7
99933,22101,8
99933,15583,9
99975,2201,7
99978,38524,9
99978,6773,8
99982,1771,6
99988,11933,8
100015,14967,7
100059,20517,8
100081,5667,5
100090,9925,9
100101,6500,6
100103,38234,10
100103,2950,5
100107,31080,5
100170,36456,8
100177,34437,8
100259,16870,10
100322,15605,8
100322,17849,5
100327,14199,6
100418,16385,6
100452,1769,9
100455,1118,10
100474,35338,9
100579,10191,10
100592,996,10
100624,13469,6
100628,30296,6
100653,6704,8
100662,10897,7
100706,35062,8
100747,1313,6
100787,4437,3
100807,31845,7
100840,8917,8
100869,32935,10
100906,35760,9
100995,38691,9
101001,6381,7
101018,35427,8
101051,12079,7
101076,1015,7
101147,10162,9
101212,4999,7
101222,28623,6
101256,34134,7
101263,5774,5
101290,28891,9
101308,1818,7
101410,1004,8
101418,23459,9
101425,34914,8
101436,658,8
101437,3457,6
101455,21881,7
101455,4443,6
101501,37806,8
101527,16498,10
101578,31964,8
101583,6547,9
101606,10719,8
101670,44,6
101673,3782,7
101688,1796,9
101723,12413,6
101749,36962,8
101780,12445,5
101786,10020,7
101832,31478,7
101844,136,9
101871,667,7
101900,28121,5
101964,30694,2
102020,7711,8
102042,30911,6
102042,15125,7
102054,18119,9
102153,40332,2
102158,28623,8
102186,10012,7
102204,30485,5
102250,33541,3
102268,2025,9
102271,99,8
102293,32872,6
102336,30831,8
102374,17725,9
102395,33486,9
102396,13939,7
102413,5114,10
102440,143,9
102457,14807,8
102468,20457,7
102534,30503,8
102575,14289,8
102591,27601,9
102611,33475,7
102614,38940,8
102633,11771,8
102633,31757,8
102636,195,10
102637,10391,5
102714,972,5
102729,18393,6
102763,10721,6
102800,9515,8
102821,9981,8
102828,18897,9
102839,20,10
102846,71,9
102864,35120,8
102897,36296,10
102970,11633,7
102993,2775,7
103006,550,5
103061,570,8
103079,32937,7
103082,8078,9
103105,513,7
103121,8516,9
103127,10793,8
103142,6030,8
103162,6802,6
103185,2863,8
103265,14741,10
103323,26349,7
103324,552,7
103368,5958,7
103377,527,7
103417,10793,7
103431,34636,8
103490,28623,7
103527,8985,7
103558,30363,7
103583,16592,10
103667,2156,7
103668,24627,9
103701,10119,10
103724,21995,8
103746,32094,10
103804,32867,9
103862,17549,9
103880,5802,9
103884,861,10
103909,202,9
104039,1546,9
104082,1686,8
104148,1195,7
104167,31646,10
104171,4744,5
104171,16498,8
104203,28621,9
104218,1571,5
104252,920,2
104297,21863,5
104318,26055,9
104328,18055,9
104379,596,6
104390,4879,8
104418,1535,8
104428,16009,8
104460,28171,7
104492,16894,9
104587,427,8
104592,31414,6
104608,122,10
104660,32951,8
104663,11737,4
104686,22663,7
104735,27655,6
104816,7724,8
104834,19429,8
104850,11759,6
104855,6746,10
104877,3457,6
104910,17389,7
104974,39940,5
105000,21085,6
105054,149,6
105082,1490,7
105084,39196,8
105086,9989,7
105086,6045,8
105112,10161,4
105119,7739,3
105125,31181,10
105140,528,6
105142,10408,9
105156,16009,7
105197,15863,8
105197,195,8
105239,529,6
105244,1575,10
105265,1841,8
105364,28171,6
105393,35557,8
105421,134,6
105457,18121,6
105517,30,9
105535,5680,10
105542,31338,7
105689,21881,5
105730,10380,3
105780,4835,9
105846,35062,8
105873,34096,10
105954,853,8
105961,10155,7
105988,36653,6
105989,11499,6
106018,226,7
106021,30385,8
106030,270,7
106132,33506,6
106185,1889,8
106191,4177,8
106220,15687,7
106220,416,7
106233,38422,8
106236,41168,5
106266,6702,7
106279,645,8
106341,38524,8
106374,21881,7
106473,7593,8
106492,19365,5
106528,28221,7
106539,7465,9
106548,20507,8
106588,28861,6
106641,16774,10
106767,25397,8
106853,18897,5
106861,22673,9
106908,13601,10
106913,35788,3
106918,9062,7
106918,22777,7
106930,6016,5
106930,13659,4
106958,22297,9
106974,1118,9
107014,6164,6
107014,12503,8
107023,1482,10
107059,10012,7
107076,5177,7
107082,350,8
107119,23309,5
107121,1726,10
107183,36949,7
107184,4063,10
107198,430,5
107204,27899,7
107224,23931,8
107233,22729,7
107252,3407,6
107371,9736,8
107387,38826,5
107426,30831,10
107432,35851,8
107433,11665,9
107474,30296,7
107513,32949,8
107525,5081,6
107529,4551,8
107532,6547,4
107536,7695,7
107581,3785,6
107585,2025,9
107594,18689,8
107606,24231,7
107636,2001,10
107650,27601,1
107660,11737,6
107683,9922,8
107735,2397,8
107750,26243,7
107801,3784,10
107837,603,6
107857,32836,7
107878,27899,7
107904,34822,8
107930,32,7
108026,1699,10
108123,13601,10
108200,2926,7
108246,20507,5
108261,38691,10
108282,28625,6
108299,32281,10
108325,771,9
108338,7088,6
108396,21855,10
108476,37781,8
108503,38668,9
108512,10483,7
108599,18767,4
108608,237,7
108616,6689,5
108651,20045,7
108655,6045,9
108657,849,8
108671,1142,10
108694,16005,5
108738,35823,7
108790,306,7
108818,37976,9
108857,35612,4
108887,33478,6
108928,18523,5
108933,59,9
108937,10209,7
108937,38101,9
108954,30307,7
108983,11471,7
109064,323,9
109071,41345,7
109176,36475,6
109182,11179,5
109235,2889,7
109263,9926,9
109280,11933,9
109286,32686,8
109358,9347,5
109459,5114,7
109507,1241,10
109513,33558,8
109549,32,10
109552,32935,10
109564,10110,8
109590,578,10
109597,32681,8
109675,37786,7
109687,431,10
109689,28171,8
109765,9778,8
109769,2167,9
109775,34104,8
109823,32182,10
109853,34984,8
109875,3782,7
109905,1120,6
109927,21563,4
110008,121,10
110070,28223,9
110094,1795,8
110109,10521,7
110151,6164,8
110257,37033,8
110274,36296,10
110305,1535,10
110338,20507,6
110389,6211,8
110391,32189,7
110653,20787,7
110698,40453,7
110819,12679,8
110851,619,7
110865,32542,8
110871,3479,10
110887,18153,8
110892,35069,3
110975,25537,9
110977,3089,7
111008,9213,10
111009,22319,9
111087,38673,5
111196,898,8
111199,2953,5
111206,3886,7
111278,23283,8
111291,5205,9
111295,16592,7
111322,33206,6
111396,10702,4
111451,16498,8
111454,24703,7
111475,19,10
111492,223,7
111503,25183,9
111569,10721,6
111655,23289,7
111685,18229,8
111686,24765,7
111751,1614,8
111780,9253,9
111864,14467,6
111968,21469,7
111980,11757,9
111991,10030,9
111995,732,6
112071,29803,7
112114,31933,10
112121,34944,8
112276,38408,9
112358,11061,10
112364,997,8
112366,17115,6
112387,11499,6
112449,32093,8
112457,2001,8
112475,33489,9
112516,4224,9
112531,270,7
112673,2904,10
112683,37779,8
112748,8074,8
112755,35073,10
112803,2210,6
112872,14349,8
112872,32188,6
112913,25777,10
113010,28725,1
113080,34525,5
113208,6880,8
113209,11597,10
113264,813,10
113311,24765,2
113352,1943,9
113364,25681,8
113455,35806,7
113498,323,7
113513,38003,10
113514,40776,10
113524,8275,3
113552,578,8
113584,900,8
113603,11266,9
113629,1563,6
113645,13125,9
113660,31798,5
113663,10740,9
113683,889,9
113757,1888,7
113947,27833,8
113954,1222,8
114166,22101,5
114197,37991,10
114232,3712,10
114248,2966,9
114285,32634,5
114288,46,7
114288,15689,8
114294,269,7
114302,35315,7
114366,9513,8
114367,9982,6
114455,12189,9
114517,10155,5
114553,16099,6
114559,32380,9
114611,10080,7
114641,225,5
114699,36296,10
114760,3956,8
114785,31338,8
114804,94,8
114806,8876,5
114886,31722,5
114898,25649,7
114907,1171,5
114982,9736,8
114994,30746,6
115011,4654,7
115029,40591,9
115082,37033,9
115107,1535,8
115130,166,7
115135,356,7
115142,8516,9
115157,3457,10
115176,10029,9
115185,23283,5
115195,14829,6
115214,6811,10
115303,530,6
115305,10408,10
115316,469,8
115316,13053,8
115372,10357,6
115386,35338,8
115395,23237,7
115405,32281,10
115474,20159,7
115474,11319,7
115501,18689,9
115614,2993,7
115722,30091,6
115772,12581,5
115899,14075,8
115902,39741,8
115930,31973,8
115961,5150,8
115975,17681,5
116059,10917,7
116061,1536,7
116095,30709,9
116105,14813,9
116141,36266,7
116219,3366,8
116248,40080,8
116279,3015,6
116348,30276,10
116376,165,9
116414,2154,8
116434,10620,9
116447,11597,8
116492,2001,10
116496,4654,7
116498,23385,10
116550,20787,7
116567,22101,8
116573,1,8
116600,6347,8
116711,7367,5
116720,9734,8
116725,157,7
116729,8841,6
116732,27829,2
116916,6171,9
116929,5462,5
116966,18179,9
116976,15605,1
116976,30187,9
117016,2273,10
117065,32281,9
117178,35073,9
117184,16916,10
117238,31404,7
117245,191,5
117259,18753,8
117267,957,6
117331,37578,7
117354,376,7
117372,9107,3
117402,40974,8
117431,450,10
117480,30015,9
117489,29589,7
117500,32542,6
117543,1813,8
117543,38889,9
117549,20159,9
117551,13409,5
117612,36616,9
117621,1575,10
117638,32668,9
117734,9544,10
117790,37447,7
117793,1007,10
117826,18507,8
117842,15963,8
117898,6987,5
117910,395,8
117942,523,8
117973,6,10
117974,2236,7
117983,40496,7
117985,2167,8
118000,22101,3
118020,31552,6
118022,1144,7
118041,13367,7
118079,3174,5
118082,10917,2
118094,15487,6
118203,16762,8
118208,122,9
118216,28121,10
118218,11757,5
118269,860,9
118311,31229,7
118349,1535,10
118444,433,7
118487,5081,8
118597,8630,6
118670,32547,8
118712,16,7
118712,1818,9
118726,5356,8
118743,10073,7
118754,35247,8
118800,2924,10
118804,39026,7
118820,1575,8
118868,23701,8
118903,25879,8
118903,1050,7
118908,11843,8
118927,7088,7
118938,31845,8
118960,6956,9
119037,10162,9
119061,19029,4
119110,2966,9
119111,31933,10
119119,22147,7
119179,3230,9
119218,36563,9
119244,36296,8
119261,15437,8
119358,15201,7
119362,1609,8
119371,1535,9
119497,2236,8
119550,3447,8
119647,3174,9
119702,14513,8
119702,4565,10
119740,32108,7
119768,1817,6
119826,15085,2
119863,12365,8
119966,30895,9
119983,2904,8
119985,37779,9
119993,32013,6
120000,33731,9
120000,32093,8
120003,2751,6
120016,29095,8
120017,9289,8
120058,5114,9
120082,34497,2
120102,14293,5
120129,2129,8
120139,2698,6
120139,72,8
120197,552,6
120205,35843,8
120211,15117,10
120260,38080,7
120310,35677,9
120504,551,7
120518,9379,6
120602,3503,5
120629,38000,9
120634,834,10
120655,38573,6
120690,30831,8
120788,1561,7
120833,28999,7
120851,11111,6
120881,33,8
120913,30276,9
120916,6573,6
120937,11741,10
120945,7674,9
121050,392,7
121104,16664,9
121141,10321,6
121142,35639,7
121152,16498,10
121174,12055,2
121186,8525,6
121261,37579,7
121278,383,7
121410,32947,8
121456,1,7
121457,33082,10
121471,969,7
121473,1569,8
121481,20,9
121550,1387,6
121612,35788,9
121622,23755,9
121652,901,8
121652,32,10
121672,853,8
121682,6347,7
121691,21105,6
121702,8516,9
121729,11633,7
121731,4063,10
121755,22147,7
121803,2025,9
121820,405,7
121822,16001,8
121883,885,8
121986,8247,8
121986,37675,9
121989,26243,9
122039,2130,8
122105,431,8
122316,4672,8
122337,28883,8
122341,15423,3
122426,32380,4
122543,468,8
122557,36296,8
122579,66,9
122602,5356,5
122618,31821,7
122681,4581,7
122732,23273,10
122756,24459,7
122826,9756,9
122856,9379,7
122878,23079,6
122915,37806,4
123004,846,6
123018,9041,6
123018,8475,7
123019,3457,9
123087,26055,10
123136,12231,6
123160,8424,10
123160,412,6
123186,28851,7
123218,19703,8
123339,32937,7
123491,17895,8
123497,2104,9
123526,2787,6
123531,121,8
123575,8841,7
123583,40496,5
123611,4472,9
123643,396,9
123823,40591,9
123858,32867,7
123966,37722,7
124003,1535,10
124014,14189,6
124048,18115,8
124161,23309,8
124223,853,7
124437,28223,8
124506,552,8
124543,23233,8
124549,11741,9
124593,487,9
124597,23755,7
124645,36214,7
124688,18753,6
124722,8457,6
124774,202,8
124836,19151,5
124855,37450,9
124870,31240,3
124900,31771,8
124954,20583,7
124960,68,8
125001,22199,5
125026,263,9
125032,226,7
125073,11981,9
125074,28927,8
125153,5734,7
125168,33206,9
125182,27899,7
125219,10152,8
